"","gene_name","tissue type (LS/NL/HC)","individual","SCORAD","EASI","quarter","anatomic region","gender","unexplained"
"1235","LGALS9C",0.433527682995453,0.20071216367755,0.0601968708141535,6.08926199874845e-05,0,0,0,0.305502389892856
"1236","FAM106A",0.109823116160875,0.405893532236276,0.00112084694436261,0.000296827549134168,0,0,0,0.482865677109353
"1237","CCDC144B",0.174472902096413,0.236570913691246,0.0794339948351665,3.41808562858821e-05,0.0121184339954432,0,1.06583787821446e-09,0.497369573459608
"1238","SLC5A10",2.28652588656371e-10,0.0810089063558711,0.0372875708779495,0.0143523729332787,0.0076791902406822,0.170754650646388,0,0.688917308717178
"1239","SNORA59B",0.400313271013582,0.115991296793117,0.0839213466000864,0.0074777582256487,0.0209340349697536,0,4.66162926441462e-10,0.371362291931649
"1240","LGALS9B",0.554279187019195,0.0878484562528824,0.0469443334486389,0.000975642955948453,0.00568717261606049,0,1.02910817714551e-09,0.304265206678167
"1241","PIPOX",0.392324836370662,0.0714064566239772,0.0265231177725456,0.000579691654529965,0,0,1.89773061219253e-10,0.509165897388512
"1242","ADAP2",0.203005263358938,0.0239071556171519,0.000840534928186321,0.0115951094035013,2.536475483371e-09,0.101710169459811,5.48548133927657e-09,0.658941759210455
"1243","CDK5R1",0.118572966591463,0.111153755787777,0.00242920264802541,0.00300401488482758,0.00751674121950438,0.0510847920262415,0.00585297636529183,0.700385550476869
"1244","CCL2",0.116407159778851,0,0.00178382296818845,0.00736547421103641,0.0140362920978162,0.105925903932845,0.0132091675501531,0.74127217946111
"1245","CCL8",0.136070338292129,0.26610533692121,0.00137825852125206,0.00078959590210495,0.0371466869024494,0,1.40906798261297e-10,0.558509783319948
"1246","CCL13",0.15962494798089,0.314078023204593,0.00118797441068803,0.00197553983874043,0.012275935070567,0.11961866065108,0.00760203775832724,0.383636881085114
"1247","CCL1",0.0829712636370665,0.173909051813387,0.0258006112134061,0.0290729023849255,0,0.121129738053527,2.3369632162313e-06,0.567114095934472
"1248","SLFN12L",0.06030292553817,0.0229331307753652,0.00346668302482498,0.000175832280792444,0.0160618816745203,0.0155240122347377,0,0.881535534471589
"1249","GAS2L2",0.0177700558603345,0.20761643352701,0.00720680096845065,0.00022083851087347,0.029844168588493,0,0,0.737341702544838
"1250","CCL18",0.280694507956852,0.337293249929325,0.0194714000131051,0.00014284060198521,0.0141298680107305,0.0717759581684195,1.96125780164878e-08,0.276492155707005
"1251","CCL4",0.16826345057234,0.217820131148085,0.00359508505435627,0.000361120699460042,0.00689403025589266,0.00137519110441029,0.0928538279729102,0.508837163192545
"1252","SRCIN1",0.44308740500559,0.0371845692504174,0.00175223808265666,0.0510945719051591,1.23349992813395e-10,0.0388236100358852,0,0.428057605596942
"1253","EPOP",0.135534000337049,0,0.0152357001801399,0.000955396735769474,0.0362537350086452,0,0,0.812021167738396
"1254","LINC00672",0.328319314213206,2.27309359171309e-09,0.0439267788374451,0.00167734254286726,0.00418535306611272,0.0931290243182538,0.00559492378757853,0.523167260961443
"1255","NEUROD2",0.276769387157448,0.0295861787026625,0.00274075073041797,0.00235987159857756,0.05573432085634,0,0,0.632809490954554
"1256","IKZF3",0.245140599788596,0.0387043066625921,0.000215913297584125,0.000379194605135382,0,0.139216015685244,0.0276132144158202,0.548730755545028
"1257","CDC6",0.082488954832714,0.0289113697203989,0.00600258096935182,0.00978599207287921,0.0394661688694031,0,2.07768018714176e-09,0.833344931457573
"1258","CCR7",0.360707820687161,0.0636038903094693,0.000253756344294489,0.000145673955940639,0,0.0224647194883482,0,0.552824139214786
"1259","TMEM99",0.468414001032731,0.0966243962038266,0.0414987874670198,0.000834236189912148,0,0,8.31961543883744e-10,0.392628578274549
"1260","KRT39",0.429214916803068,0.00872245917193696,0.0137571819449195,2.17385192326758e-05,0.0120874207785239,0.0328939806828403,8.42541283113173e-10,0.503302301256938
"1261","KRT40",0.31344402217382,0.0913667142008951,0.0137147730080223,0.00105739685560978,0.0207586158638995,1.56635359918786e-10,5.19174145086906e-10,0.559658477221944
"1262","KRT31",0.239505037749157,0.190605918116076,0.0368607739242612,0.0124969946496607,0.0567305218546653,0.0110994042666099,0,0.45270134943957
"1263","KRT35",0.234321338378112,3.14688167096493e-09,0.00293037269760943,0.0312912641680122,9.2258999082106e-11,6.35915472213792e-09,0,0.731457015157971
"1264","KRT36",0.258065607152738,0.00792863164246841,0.00458127786841178,0.021380840751779,2.25451582153591e-09,2.17484268100963e-10,9.40838738697767e-10,0.708043639171764
"1265","KRT13",0.184312800864355,0.0169871220059797,0.0223308290409384,0.00137547221972567,0.0641640387895649,0.0962431732250642,4.9163941028148e-10,0.614586563362733
"1266","KRT15",0.266587758927215,0.163667240400963,0.0995439839111596,0.00132512347905175,0.00408375651849117,0.185840791147734,0,0.278951345615385
"1267","KRT9",6.67531173760959e-11,0.428799379952626,0.00883877942781426,0.00347681468288628,0.00385407507915576,0.119365014325184,2.22146215853963e-10,0.435665936243434
"1268","KRT16",0.642831427188937,0.0777338827617088,0.0581104273633634,0.00819892634010537,0,0,4.94265555281697e-10,0.21312533585162
"1269","KRT17",0.23915166632563,0.0111226579444988,0.00482218236944411,0.00444458715135192,0,6.82778666291437e-10,0,0.740458905526297
"1270","FZD2",0.098997799341365,0,0.00374030930249566,0.010465750187962,0.0119493656820192,0.08025823760317,2.99455285951247e-09,0.794588534888435
"1271","GJC1",0.0630638424350832,2.79082998300464e-09,0.000278355263506112,0.0570280106472063,0.0325031666304398,0.075900552758834,0.0241623005630709,0.74706376891103
"1272","KIF18B",0.0117335788144309,0,0.0554272761556734,0.0206026781273091,0,0,0,0.912236466902587
"1273","MAP3K14",0.0308447615134291,0.145073607495697,0.0106394846593545,0.00844742935389623,0.00989743407676134,0,1.13853850468298e-10,0.795097282787008
"1274","RPRML",0.261156984190018,0.0619956873032139,0.0722693323087132,0.00663329405114703,0.00405389861942373,0,0.00980137029675683,0.584089433230727
"1275","GNGT2",0,0,0.0100470292586482,0.0109974109729787,0,0,0,0.978955559768373
"1276","LRRC59",0.138611760549846,0.119183909691129,0.00199048838608765,0.00124151571782405,6.23914007202075e-11,0.138423374562165,1.76544683534588e-09,0.60054894926511
"1277","CHAD",0.496978056381658,0.150508109845856,0.0505945890841635,0.0101640686624626,0,1.64360351756146e-08,2.60854921282053e-06,0.291752551040612
"1278","WFIKKN2",0.329392930290284,1.11436915576152e-10,0.00737492534013542,8.85838446681113e-05,0.0791039033324643,6.51203679364128e-11,0.139832795970908,0.444206861044983
"1279","ANKFN1",0.380973507537819,0.0868192094963752,0.0314003845762126,0.00661197246997281,0,0,0,0.49419492591962
"1280","PRR11",0.0734189379854613,0.0599839484326169,0.0519423197250179,0.0100073848347304,0.00885445505916201,0.147791043918288,0,0.648001910044724
"1281","CA4",0.0979971689098099,0,0.0337463123994511,0.0103565312574012,0.00543263243170196,1.84704771685722e-08,0.00866963640440733,0.843797700126751
"1282","PITPNC1",0.325847005569206,0.0863301504120295,0.00154425527011298,0.000217462541095459,9.05030265703778e-10,1.15790753900537e-10,1.65110997857671e-09,0.586061123535625
"1283","KPNA2",0.25015067338221,0.032588719860671,0.0484131936716777,0.00239289402449022,0.0494513200963621,0,2.00724717489537e-10,0.617003198763864
"1284","FAM20A",0.0710121077177317,0.296556953013736,0.0377346527242076,0.0334755383901928,0.0315459879235978,3.19249288762834e-09,0,0.529674757038041
"1285","CD300C",0.13935193367908,0.239695461567997,0.00311594679076309,0.00070686556743375,0.0218431893293023,0.0166790893548103,0.0211370297949558,0.557470483915658
"1286","CD300E",0.120699591068116,0.056272697733109,0.000110744440497246,0.00238109699162487,4.0242584428059e-10,0,0.00379520538497147,0.816740663979255
"1287","UNC13D",0.268199598488669,0.0437438587479847,0.0207506147677359,0.00524746494234407,0,0.0767910804327849,3.89518369477797e-10,0.585267382230963
"1288","GALR2",0.0141789650593855,0.0116482709192731,0.00531650697393251,0.00139198274186308,0.0875534935174342,0,4.97983767460269e-10,0.879910780290128
"1289","ST6GALNAC1",0.239343656477642,0.104851743511616,0.0236713313494242,2.11657125433114e-05,0.0346144460334095,0.0355904396108438,3.85695558458153e-09,0.561907213447566
"1290","TMC8",0.152729132617779,0.198849193904863,0.00379490447443096,0.00257593807642642,0.00144862053725664,0.0401406016550422,0,0.600461608734201
"1291","TK1",0.114401080088234,0.131929608387495,0.0241048913802919,0.0101857243314744,0.0318008590546194,0,1.30850052567535e-10,0.687577836627035
"1292","BIRC5",0.141679541154654,0,0.0434023123326113,0.0136465427452833,0.0221804571673814,0.0141395027342311,1.34313678689647e-10,0.764951643731526
"1293","SOCS3",0.216846518458154,0.0601440048346942,0.000365864013867335,0.00820219451249703,0.00655009137669373,1.77207304991759e-10,0.0664383649654277,0.641452961661458
"1294","LGALS3BP",0.216850462128955,0.212405881551605,0.0112515308357323,0.0109365048915065,0.0145383961607451,0.0443001687027263,0.189455419794837,0.300261635933893
"1295","C1QTNF1",0.192697858812827,1.58262441445703e-09,0.0129832204229981,0.0151990960211744,2.67182518598288e-10,2.1744867602014e-10,0.0285749327037603,0.750544889971984
"1296","LINC00482",0.0431491489539393,0.190969821822592,0.00448271238771702,0.00252726050767741,0,0,0,0.758871056328074
"1297","TMEM105",0.023309494831212,0.148708007152328,0.00174099611804284,0.00599569259138522,2.53654589484974e-10,0,0.010050471440465,0.810195337612912
"1298","SLC16A3",0.146576999711916,0.111468589928459,0.0294350617097668,0.000293463435503366,0,0,0.0650526442447618,0.647173240969593
"1299","RPL23AP87",0.174284485639248,0.407596095038696,0.0275671917536168,0.0185919938577298,0.0217893509818541,0.018595906488042,0.00400777546502863,0.327567200775785
"1300","TYMSOS",0,0.0383174612106099,0.00532293941677195,0.00458144427639327,0,0,1.34024186573631e-10,0.951778154962201
"1301","NDC80",0.0656257789524538,0.0263772548269962,0.0216271730387195,0.0057034578349875,0.0282612453594835,0.23312260028794,0,0.619282489699419
"1302","MTCL1",0.059786305833039,0.280651241996838,0.0217890405689449,0.0118943776040037,0,0.0659079817764483,0.00803469698066605,0.551936355240059
"1303","PPP4R1",0.0727160427050456,0.244799846860441,0.0113768599134267,0.0246241377983337,0,0.0944751804590954,9.18746924311571e-08,0.552007840388965
"1304","RAB31",0.464401831699291,0.198635083819245,0.0104448673262189,1.35692700029508e-05,1.49582456050017e-07,0.135022530467208,1.5519323805152e-10,0.191481967680385
"1305","LINC01254",0.567619527535008,0.038879977340503,0.0538016150533256,0.00884627221864035,0.0113227424592069,3.74470108280277e-10,1.71878812498097e-09,0.319529863300058
"1306","TMEM241",0.0668441860442893,3.72845609328169e-10,0.0541075198758299,0.0272518859838437,0,1.60797813512126e-09,0.0207121353929955,0.831084270722218
"1307","ANKRD29",0.0328135031791684,0.246326665435099,0.0112217232537141,0.0151505712189263,0.0574225279775479,8.37938969536279e-10,0,0.637065008097606
"1308","LINC01915",0.0159595107002304,0.124849842222769,0.000160015565923564,0.0186170213219312,0.0290073379331906,3.57447167119326e-10,1.90364873827131e-10,0.811406271708143
"1309","DHFRP1",2.77299201153277e-10,0.073420698969332,0.0001191367345025,0.00231751388962546,0,0,0,0.924142650129241
"1310","CDH2",0.133512601027167,0.174528758366341,0.0187682519886312,7.8273635875883e-05,0,1.82495021191542e-10,0,0.673112114799491
"1311","DSC2",0.404375650442062,0.146481851273052,0.059360943012678,0.0125758780009885,0,0,1.43535250809261e-08,0.377205662917694
"1312","DSG3",0.308833338380074,0.102071771191549,0.00421275496172057,0.0175969644267259,0,0.0219634917186141,0,0.545321679321316
"1313","FHOD3",0.500544650693606,0.104716781735369,0.0476108943474508,0.000139185935244084,2.74402782885963e-10,0,0.000211908850174229,0.346776578163753
"1314","CELF4",0.241409810608531,0.157246187293856,0.00514347929342072,0.000877444751274915,4.36183666176074e-10,0.0973701173616931,1.21067465407416e-09,0.497952959044365
"1315","LIPG",0.00399039570014131,0,0.0013401819230142,0.00152939128820648,0,0,0,0.993140031088638
"1316","SKA1",0.0325308664605218,0.0272698339235924,0.0240914065873477,0.00287381631687527,1.17800076999348e-10,0,2.28952667596728e-09,0.913234074304336
"1317","SERPINB13",0.301948903349937,0.21155888377786,0.0114771592078346,0.0104983468321476,0,0.148978013893501,7.31507832453069e-10,0.315538692207212
"1318","SERPINB4",0.677121289770763,0.0752462585610377,0.0101389459851395,5.65706217785559e-05,0,0.033909117270365,0,0.203527817790916
"1319","SERPINB3",0.683122767821321,0.0623206615307001,0.0081642272566592,0.000250752697260488,0.00100227965075218,0.0516477013466902,0,0.193491609696617
"1320","HMSD",0,0.0614138705309379,0.02262882728294,0.00931295030356496,0.00346720994717877,0,0,0.903177141935378
"1321","CD226",0.222465642987253,0.0507219732538571,0.00225292799893201,0.00388898066367107,2.24083355095487e-10,0,1.37813250295988e-09,0.720670473494071
"1322","CNDP1",0.0638686806134055,0.0511925723546608,0.0011416841147909,0.0250281048840025,4.22042909627143e-10,0,4.02936611604376e-10,0.858768957208161
"1323","MADCAM1",0.275252725798476,0.0620820338619061,0.0161653140544219,0.00140066651898357,0.026845246081848,1.12475537243363e-08,4.95172702642471e-09,0.618253997485084
"1324","GZMM",0.202640696090567,0.0664282058148633,0.00783810230517814,0.00012079148788428,0.00544421659663734,0.204561722032899,0,0.512966265671971
"1325","FGF22",0.341594064505288,0.0405810332090397,0.0411868195326638,0.000222688506344922,4.44532545183485e-10,0,0.0162432337032248,0.560172160098906
"1326","ELANE",0.0470351137522939,0.188456401042537,0.0213979363566325,1.37784162567558e-05,0.0395451285655559,0.0619476292938794,0.0218043468866443,0.6197996656862
"1327","S1PR4",0.270407043768273,0,0.0121793353585347,0.00173459054458996,0,0.0385760034856789,0.00274397322347491,0.674359053619448
"1328","MATK",0.328046856528269,0.0802777470960209,0.0100989854413664,4.49674509048304e-05,1.08139547413243e-09,1.14580601153365e-10,0,0.581531442287463
"1329","EBI3",0.214088475402769,0,1.3465957756655e-05,0.000218659377051563,0,0,0,0.785679399262423
"1330","PLIN4",0.019407806546507,0.113316460726283,0.0141711976865237,0.000357298534388018,0,0,0,0.852747236506298
"1331","LRG1",0.0800207775883287,0.194916060695932,0.0129508544449513,0.00850799033721599,5.73499105860049e-08,0.0840026968949253,0,0.619601562688736
"1332","UHRF1",0.00702294965454289,0,0.000475299380979908,5.55782717233522e-05,0.00140486185074403,0,0,0.99104131084201
"1333","FUT3",0.521793103732205,0.0978963975718996,0.00493704046646799,0.00361242561442256,0.00612430234688098,7.44007005081831e-10,2.10378587153519e-09,0.365636727420331
"1334","ACSBG2",0.234096368214851,0,0.00308994636702489,0.00057768272161757,0,0,0.0280053545944628,0.734230648102044
"1335","VAV1",0.0581287879138633,0.0113478331143237,0.000313207531858204,0.00178350528688453,0.0488281399990666,0,0,0.879598526154004
"1336","FCER2",0.107938074376314,0.124006733837501,0.0349188097714806,0.0223166669705206,7.8189526566235e-11,0.0813224735468016,1.88656181080858e-06,0.629495354857383
"1337","CD209",0.159447462554801,0.24089864245061,0.0223488814921759,0.00301123551679629,0.023434561166476,0.104832254320428,0,0.446026962498712
"1338","ANGPTL4",0.336011843540804,0.137169902928584,0.0251921177420465,0.0024613576510124,0.00353877932622492,0.0967245638664689,4.13009814042322e-08,0.398901393643878
"1339","MUC16",0.287308630753947,0.173129776903919,0.00110046967551361,0.00687010520982296,0.0206223780064721,0,0.079935101083493,0.431033538366831
"1340","ZNF559",0.458062666391058,0.115503313093055,0.0736054510195902,0.0159025016814252,0,4.45577674748945e-10,6.97372958334952e-09,0.336926060395564
"1341","ICAM1",0.322654161352795,0.042013692297773,0.00263790262174456,0.00868909227748422,3.35724765018153e-10,2.76045942178179e-10,0,0.624005150838433
"1342","C19orf38",0.17939726714004,0.0363196634602561,0.0178303429117269,3.15366567684026e-05,0,0.0235451060124227,0.0159750018666641,0.726901081952122
"1343","SPC24",0.00703368501773023,0.0539712405503471,0.0502539531783073,0.0137098174930019,0,0,6.97012896879729e-09,0.875031296790485
"1344","CNN1",0.0135343584948304,0.101565443093633,0.0362873395543724,0.000311389118759904,9.20180152607413e-05,0,0,0.848209451723144
"1345","ACP5",0.420246115447983,0.136312354269643,0.0452435162049998,0.00203720334782016,0.00136454574512839,0,1.97147261621347e-08,0.394796245269699
"1346","BEST2",0.322751970819414,0.0534159451030394,0.0259455058608739,0.0188192902732215,0.0400599959717663,0.0220620681266662,0.065438995462691,0.451506228382327
"1347","MAST1",0.492906992527463,0.0594390447519997,0.019222461993461,0.00382333012565886,4.26283619256914e-09,0.0220959521201757,0.0118160220607544,0.390696192157651
"1348","IL27RA",0.109654505897293,0.120216580223887,0.00994478205913847,0.00390711072891687,1.94100308928119e-09,0.0025731775497528,1.95937724405738e-09,0.753703839640631
"1349","ASF1B",0.0375703307614717,0.0772423888908588,0.0180938916395469,0.00164334205273621,0.0380365122143276,0,0,0.827413534441059
"1350","PGLYRP2",0.214368051165736,0.104763937814291,0.00362065417311567,0.00513399915540188,0.0219113460716948,0.0080818559693775,0.00996067904952504,0.632159476600858
"1351","CYP4F22",0,0.242767793383028,0.000287357262470815,0.00643350512431464,8.56915382115521e-11,0.123570685436669,1.17845337520235e-10,0.626940658589981
"1352","UCA1",0,0.388610089060759,0.00139533650031833,0.0071134462364635,0.0563114640216081,0,2.17721768037535e-10,0.54656966396313
"1353","CYP4F11",0.020493053054283,0.637524874490666,0.000547891654810449,0.000946020002253594,0.00629906675159083,0.0709279706167644,0,0.263261123429632
"1354","HSH2D",0.235998953234587,0,0.0182130723360983,0.00401311742223257,0.0102619249546441,0.00664766228496466,0.0316812087083139,0.693184061059159
"1355","B3GNT3",0.118753048036302,0.402817881053212,0.0471589238047397,0.0135867340579391,0.0273696149635753,0.0180592763334995,3.21764303233996e-10,0.372254521428968
"1356","JAK3",0.39216654954338,0.0664179110497439,0.00391308869016178,0.00602249206310372,0.0162814253891998,1.0693725075005e-10,0.0256686124694301,0.489529920688044
"1357","SLC5A5",0.18238785633497,0.228497981434382,0.0474109756200234,0.00536030982420788,0.00304477298798897,1.95030180673811e-10,1.4785468012604e-10,0.533298103455543
"1358","IL12RB1",0.207545850746875,0,0.00740607257875404,0.0119794960563303,0,0.0677998699905145,0,0.705268710627526
"1359","IQCN",0.391454934839478,0.101201914773719,0.0203469227700768,0.0103470965339975,0.00162002541430856,0,0,0.47502910566842
"1360","LRRC25",0.0752465407688978,0.0473634360145283,0.00335404346089029,0.000238620512585252,0.0224291515684763,0.154825547060545,0,0.696542660614077
"1361","COMP",0.016226710059798,0.28794558814791,0.0515402740498241,0.0207480471856683,0,0.185793525735881,0,0.437745854820919
"1362","ZNF737",0.541944041172351,0.00121173731460591,0.0300809463653557,0.00354939663576519,1.0563903157523e-08,0,6.59866766086113e-10,0.423213867288152
"1363","ZNF626",0.608701666864052,0.104679587331408,0.033135312053533,4.09389206672651e-06,0,0,1.13529661701619e-07,0.253479226329279
"1364","LINC01224",0.238002825735126,9.99735002150636e-10,0.0847755048717339,0.00462190439498451,0.00170392664516868,0.0570829761125165,0.0197369384480805,0.594075922792655
"1365","ZNF536",0.00454326504460303,0,0.04307036725536,0.0138855756547454,0.0288061519541204,0.21535760785153,1.7126711734003e-10,0.694337032068373
"1366","RGS9BP",0.0179567820889395,0,0.0193425184942775,0.00481775242925448,0.0406612292944906,0,0,0.917221717693038
"1367","SLC7A9",0.180804448500841,0.0481714734790909,0.00103593185337315,0.034347083587261,0,1.15807368444466e-10,0,0.735641062463627
"1368","FXYD5",0.276118565621439,0.176393259445147,1.0140636752714e-06,0.000233473319031821,0.0401457319317694,0.00959546911307584,1.13264583090792e-09,0.497512485373215
"1369","HCST",0.114073975886544,0.222925759683327,0.00118408158541715,0.000232624887190911,0,0.0463148764307918,4.93824182508808e-09,0.615268676588487
"1370","TYROBP",0.0691888005396053,0.183810034487734,0.00551099202814169,8.0008045690968e-05,0,0.0922023924654727,7.61019806092806e-11,0.649207772357253
"1371","ZNF540",0.591336570854896,0.00840442481190066,0.00874246793008547,0.00228117386269004,0,0,0.0169043369659232,0.372331025574505
"1372","CATSPERG",0.556054951092473,0.00850591260699246,0.0444828821070714,0.000783671907715455,0,1.70259156627024e-10,0,0.390172582115489
"1373","ACP7",0.147529993747414,0.0773579759992798,0.0167283127013049,0.00471597751153692,0.12211896120041,7.82168276825837e-11,0,0.631548778761837
"1374","GMFG",0.172378849335317,0.175571781794846,0.000566300877523009,0.00366538471633277,0.0004122389693961,0.101129368983131,0,0.546276075323453
"1375","PLEKHG2",0.254215893002207,0.0563183831699984,0.0108217434159476,0.00821374638252896,0.0131698876754549,0.0178809711903397,0.100202371900843,0.539177003262681
"1376","FCGBP",0.350354142036878,0.0142318556008279,0.057209655283419,0.00514124975453237,0.0454854157767788,0.0224306957084843,0,0.505146985839079
"1377","CCNP",0.0212614846743685,2.51581887178491e-10,0.00465353849567118,0.00874504399068722,0.0475981390456995,0.0358175426566738,0,0.881924250885318
"1378","CYP2S1",0,0.201874146577619,0.0972017211698496,0.00958786190729457,0.00677941705621144,0,0,0.684556853289025
"1379","CEACAM21",0.0228107362229314,0.00328153157476549,0.0378664155605219,1.45917466515144e-05,0,0,0,0.93602672489513
"1380","PRR19",0.00441920847600737,0.052043686191057,0.000254944038875042,0.026869072096539,0.0086714932930925,0,0,0.907741595904429
"1381","CNFN",0.194920709812314,0.20969588491256,0.0177669640119036,0.00298393478323896,0.00229624619495534,0.154111541036753,2.49903328097551e-10,0.418224718998372
"1382","CXCL17",0.16228717830565,0.0936521510632,0.000249351392535437,0.0018557689190824,0.0752826201500283,1.76234044764762e-10,0,0.66667292999327
"1383","PSG7",0.142358737823296,0.183632862468065,0.0111066839278525,0.00826247581614862,0.0526505736312017,0,4.23167595572053e-10,0.601988665910268
"1384","PSG2",0.309302598648485,0.195300563254888,0.00685863864673773,0.00420589746611816,0,0,0.0174634553052965,0.466868846678475
"1385","PSG5",0.465162665960598,0.244906147282998,0.0212833841563581,0.00313484512541374,0,0,2.13447283678095e-09,0.26551295534016
"1386","PSG4",0.0980954903993702,0.662868095638452,0.00215696466990825,0.000307118126384516,0,0,1.16884972186492e-09,0.236572329997035
"1387","TEX101",0.129135404871351,0.299479726278953,0.000986715291775437,0.00315739071410875,0.00962463002375112,0,0,0.557616132820061
"1388","ETHE1",0.0669888268286756,0.152059024092641,0.0477201477532936,0.00428385711581882,0,8.41140043772390e-11,0,0.728948144125457
"1389","PLAUR",0.284386534427639,0.229445259837693,0.00777403622086811,0.00143766048764005,0,0,0.0202169078693534,0.456739601156806
"1390","ZNF223",0.419968715047201,0.0370089646531297,0.00902890502614853,0.00844761979179806,0,0.00419465948134756,1.43447508592834e-09,0.5213511345659
"1391","ZNF285",0.169959202863364,0.0450081911134543,0.00294692961966496,0.0135369002399422,0.0559184142005464,0,2.16202070636506e-10,0.712630361746826
"1392","APOE",0.411909407090532,0.121734626726707,0.0648021558909958,0.00419287922834106,0.011615240473441,0.0446848316803864,0,0.341060858909597
"1393","APOC1",0.18391761489511,0.129797965988167,0.0474004509875997,4.09417677975813e-05,0.0266026489829286,0.074501921487071,1.00632863360962e-07,0.537738355258463
"1394","RELB",0.0595883478850049,0.122000411668924,0.00747429759448753,0.00542870350531467,0.0194214597174273,0,0,0.786086779628842
"1395","GPR4",0.174638748242088,0.0540410011740165,0.000486155493222763,0.000888884013977363,0.0116558953308661,0,0,0.758289315745829
"1396","IGFL2",0.302929030420735,0.116035367604674,0.00106701544749362,0.00119703288178149,0,0,0,0.578771553645316
"1397","IGFL1",0.398081664800794,0.159236876969039,0.0233480347864004,0.00457511698802663,3.56985366286772e-10,0.0479001961119115,0.0266262318419507,0.340231878144893
"1398","PPP5D1",0.397639818329429,0.0240974341885836,0.0437355379099012,0.00510168232904163,0.0319096939105056,0.0437878860977178,4.25769494357156e-06,0.453723689539878
"1399","NPAS1",0.408591036635291,0,0.048391590277873,0.00120689703854277,0,0,0,0.541810476048293
"1400","C5AR2",0.118636548392002,0.154647223408875,0.00180494069211369,0.000179265541578432,0.00135461863611666,0.319476050979594,0,0.40390135234972
"1401","CCDC114",0.437522237616048,2.91525103564241e-06,0.0024818859087242,0.00591727704329495,0.017838926463376,0.0633956260105269,0.0225815764944371,0.450259555212557
"1402","NTN5",0.270361695324275,1.39770807893843e-08,0.0221125289964558,0.00682996753177103,0,0,0.0393767668941733,0.661319027276244
"1403","FUT2",0.271060067000261,0.406170508228591,0.00540156467286255,0.00820610695448682,3.11719792620377e-09,1.7328674101217e-07,2.337323305308e-09,0.309161574402537
"1404","DHDH",0,0.180106140423095,0.00220971822140614,0.00202025956588902,0.0194331585745894,0.0672145569458893,8.98004025786271e-10,0.729016165371128
"1405","IL4I1",0.395973203584413,8.19056040557304e-11,0.000206376787558056,0.000773233293431136,0.00290163227829129,0.0305855805913108,0,0.56955997338309
"1406","MYH14",0.457262789037701,0.0601907516302234,0.0288260261673972,0.000176842756581579,0.00670767054229847,3.06676572647571e-09,0.063473132817875,0.383362783981158
"1407","KLK1",0.468377915697092,0.0127240509819658,0.0509028961324559,0.00607297965305669,2.22521804838834e-10,1.33986851808815e-10,0.0171325897185231,0.444789567460398
"1408","KLK6",0.261868955310537,0.165653490620439,0.00335463911310556,0.000354888025771029,0,0.0685424912739337,0,0.500225535656213
"1409","KLK10",0.0962983631902211,0.354643780322129,0.00952064546777585,0.00323643255731753,0.020587989074129,0,0,0.515712789388428
"1410","KLK13",0.141008853792764,0.287467240142708,0.0268967623630671,1.25635817814599e-06,0.00809546487273402,0,3.61453212126211e-09,0.536530418856016
"1411","CTU1",0.0591898608053826,0.0119251146667907,0.0230061671382595,0.00292331660737365,0,0.00422941963238361,0,0.89872612114981
"1412","SIGLEC9",0.149552372756635,0.165773239566149,0.0121602250320326,0.000676276198564587,0,0.128364467355589,0,0.543473419091031
"1413","NKG7",0.101674738913361,0.193721409744454,0.00449935158495117,0.00474321060350974,1.04582706283713e-10,0.17875160755878,0.0429032438968467,0.473706437593514
"1414","SIGLEC14",0.0996121352904746,0.236498612903773,0.0134984030435338,0.00125786843337352,0.048373254904972,0,7.6181002662375e-10,0.600759724662063
"1415","HAS1",0.307148359951794,0.0349485406451977,3.89452479239298e-05,2.80826640407107e-05,0.0306666401862223,0,3.86791210114997e-10,0.62716943091803
"1416","FPR1",0.0788925203861794,0.177890027363573,0.00571614981957277,0.00013661465318701,0.00539077492345112,2.57790505093012e-08,9.98839656932966e-10,0.731973886076147
"1417","FPR3",0.240794382061772,0.0407576316950765,0.0192956384003458,0.000321957404257468,0,0.147158693428915,0.0104449856323213,0.541226711377312
"1418","ZNF577",0.501363503367593,0.109934399553454,0.0761732562528007,0.0107911346388567,0,0,0,0.301737706187296
"1419","ZNF610",0.191661198930033,0.124110023670881,0.0105020527465813,0.00467043822794134,0.036375483938002,0,3.90248542296809e-09,0.632680798584077
"1420","ZNF415",0.296298725948083,0.0972323762093747,0.0354327929416149,0.0130430218178769,0.0041919918620025,0.265041289867054,0,0.288759801353994
"1421","ZNF665",0.524358547496487,0.00471965387093004,0.0230024328183074,0.000927392726219963,0,0.00772661325613078,0,0.439265359831924
"1422","ZNF677",0.546247369204132,0.0706985966802232,0.04368996100804,0.00929736724673758,1.84520295982371e-10,0,0,0.330066705676347
"1423","LILRB3",0.10601023295846,0.278288621686518,0.000247267847193669,2.05563999999481e-07,2.01065760819286e-10,0,0,0.615453671742762
"1424","LILRA6",0.133023755731062,0.256352475435384,3.48485255133177e-06,0.016027292357785,0.00129185568765352,0,1.25369013781276e-10,0.593301135810195
"1425","LILRB2",0.327156935267314,0.0598651825572489,0.0156078345095274,0.000124334257297476,4.49364877702695e-09,0.000939786512021463,3.60265419102371e-08,0.5963058863764
"1426","LAIR1",0.168473112971559,0.187393953120852,0.00170336294479166,0.000394188115660288,0.0263108916744384,0.0720984065269018,0,0.543626084645797
